id,crime_id,article_id,article_code,requirement_type,text,normalized_text
actreq_crime_341_title_action_lam_gia_con_dau_tai_lieu_cua_co_quan_to_chuc_toi_su_dung_con_dau_hoac_tai_lieu_gia_cua_co_quan_to,crime_341,article_341,341,title_action,"làm giả con dấu, tài liệu của cơ quan, tổ chức; tội sử dụng con dấu hoặc tài liệu giả của cơ quan, tổ chức",lam gia con dau tai lieu cua co quan to chuc toi su dung con dau hoac tai lieu gia cua co quan to chuc
actreq_crime_342_title_action_chiem_doat_mua_ban_tieu_huy_con_dau_tai_lieu_cua_co_quan_to_chuc,crime_342,article_342,342,title_action,"chiếm đoạt, mua bán, tiêu hủy con dấu, tài liệu của cơ quan, tổ chức",chiem doat mua ban tieu huy con dau tai lieu cua co quan to chuc
actreq_crime_343_title_action_vi_pham_cac_quy_dinh_ve_quan_ly_nha_o,crime_343,article_343,343,title_action,vi phạm các quy định về quản lý nhà ở,vi pham cac quy dinh ve quan ly nha o
actreq_crime_344_title_action_vi_pham_quy_dinh_ve_hoat_dong_xuat_ban,crime_344,article_344,344,title_action,vi phạm quy định về hoạt động xuất bản,vi pham quy dinh ve hoat dong xuat ban
actreq_crime_345_title_action_vi_pham_cac_quy_dinh_ve_bao_ve_va_su_dung_di_tich_lich_su_van_hoa_danh_lam_thang_canh_gay_hau_qua,crime_345,article_345,345,title_action,"vi phạm các quy định về bảo vệ và sử dụng di tích lịch sử - văn hóa, danh lam, thắng cảnh gây hậu quả nghiêm trọng",vi pham cac quy dinh ve bao ve va su dung di tich lich su van hoa danh lam thang canh gay hau qua nghiem trong
actreq_crime_346_title_action_vi_pham_quy_che_ve_khu_vuc_bien_gioi,crime_346,article_346,346,title_action,vi phạm quy chế về khu vực biên giới,vi pham quy che ve khu vuc bien gioi
actreq_crime_347_title_action_vi_pham_quy_dinh_ve_xuat_canh_nhap_canh_toi_o_lai_viet_nam_trai_phep,crime_347,article_347,347,title_action,"vi phạm quy định về xuất cảnh, nhập cảnh; tội ở lại Việt Nam trái phép",vi pham quy dinh ve xuat canh nhap canh toi o lai viet nam trai phep
actreq_crime_348_title_action_to_chuc_moi_gioi_cho_nguoi_khac_xuat_canh_nhap_canh_hoac_o_lai_viet_nam_trai_phep,crime_348,article_348,348,title_action,"tổ chức, môi giới cho người khác xuất cảnh, nhập cảnh hoặc ở lại Việt Nam trái phép",to chuc moi gioi cho nguoi khac xuat canh nhap canh hoac o lai viet nam trai phep
actreq_crime_349_title_action_to_chuc_moi_gioi_cho_nguoi_khac_tron_di_nuoc_ngoai_hoac_o_lai_nuoc_ngoai_trai_phep,crime_349,article_349,349,title_action,"tổ chức, môi giới cho người khác trốn đi nước ngoài hoặc ở lại nước ngoài trái phép",to chuc moi gioi cho nguoi khac tron di nuoc ngoai hoac o lai nuoc ngoai trai phep
actreq_crime_350_title_action_cuong_ep_nguoi_khac_tron_di_nuoc_ngoai_hoac_o_lai_nuoc_ngoai_trai_phep,crime_350,article_350,350,title_action,cưỡng ép người khác trốn đi nước ngoài hoặc ở lại nước ngoài trái phép,cuong ep nguoi khac tron di nuoc ngoai hoac o lai nuoc ngoai trai phep
actreq_crime_351_title_action_xuc_pham_quoc_ky_quoc_huy_quoc_ca,crime_351,article_351,351,title_action,"xúc phạm Quốc kỳ, Quốc huy, Quốc ca",xuc pham quoc ky quoc huy quoc ca
actreq_crime_352_title_action_khai_niem_toi_pham_ve_chuc_vu,crime_352,article_352,352,title_action,Khái niệm tội phạm về chức vụ,khai niem toi pham ve chuc vu
actreq_crime_353_title_action_tham_o_tai_san,crime_353,article_353,353,title_action,tham ô tài sản,tham o tai san
actreq_crime_354_title_action_nhan_hoi_lo,crime_354,article_354,354,title_action,nhận hối lộ,nhan hoi lo
actreq_crime_355_title_action_lam_dung_chuc_vu_quyen_han_chiem_doat_tai_san,crime_355,article_355,355,title_action,"lạm dụng chức vụ, quyền hạn chiếm đoạt tài sản",lam dung chuc vu quyen han chiem doat tai san
actreq_crime_356_title_action_loi_dung_chuc_vu_quyen_han_trong_khi_thi_hanh_cong_vu,crime_356,article_356,356,title_action,"lợi dụng chức vụ, quyền hạn trong khi thi hành công vụ",loi dung chuc vu quyen han trong khi thi hanh cong vu
actreq_crime_357_title_action_lam_quyen_trong_khi_thi_hanh_cong_vu,crime_357,article_357,357,title_action,lạm quyền trong khi thi hành công vụ,lam quyen trong khi thi hanh cong vu
actreq_crime_358_title_action_loi_dung_chuc_vu_quyen_han_gay_anh_huong_doi_voi_nguoi_khac_de_truc_loi,crime_358,article_358,358,title_action,"lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",loi dung chuc vu quyen han gay anh huong doi voi nguoi khac de truc loi
actreq_crime_359_title_action_gia_mao_trong_cong_tac,crime_359,article_359,359,title_action,giả mạo trong công tác,gia mao trong cong tac
actreq_crime_360_title_action_thieu_trach_nhiem_gay_hau_qua_nghiem_trong,crime_360,article_360,360,title_action,thiếu trách nhiệm gây hậu quả nghiêm trọng,thieu trach nhiem gay hau qua nghiem trong
actreq_crime_361_title_action_co_y_lam_lo_bi_mat_cong_tac_toi_chiem_doat_mua_ban_hoac_tieu_huy_tai_lieu_bi_mat_cong_tac,crime_361,article_361,361,title_action,"cố ý làm lộ bí mật công tác; tội chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác",co y lam lo bi mat cong tac toi chiem doat mua ban hoac tieu huy tai lieu bi mat cong tac
actreq_crime_362_title_action_vo_y_lam_lo_bi_mat_cong_tac_toi_lam_mat_tai_lieu_bi_mat_cong_tac,crime_362,article_362,362,title_action,vô ý làm lộ bí mật công tác; tội làm mất tài liệu bí mật công tác,vo y lam lo bi mat cong tac toi lam mat tai lieu bi mat cong tac
actreq_crime_363_title_action_dao_nhiem,crime_363,article_363,363,title_action,đào nhiệm,dao nhiem
actreq_crime_364_title_action_dua_hoi_lo,crime_364,article_364,364,title_action,đưa hối lộ,dua hoi lo
actreq_crime_365_title_action_moi_gioi_hoi_lo,crime_365,article_365,365,title_action,môi giới hối lộ,moi gioi hoi lo
actreq_crime_366_title_action_loi_dung_anh_huong_doi_voi_nguoi_co_chuc_vu_quyen_han_de_truc_loi,crime_366,article_366,366,title_action,lợi dụng ảnh hưởng đối với người có chức vụ quyền hạn để trục lợi,loi dung anh huong doi voi nguoi co chuc vu quyen han de truc loi
actreq_crime_367_title_action_khai_niem_toi_xam_pham_hoat_dong_tu_phap,crime_367,article_367,367,title_action,Khái niệm tội xâm phạm hoạt động tư pháp,khai niem toi xam pham hoat dong tu phap
actreq_crime_368_title_action_truy_cuu_trach_nhiem_hinh_su_nguoi_khong_co_toi,crime_368,article_368,368,title_action,truy cứu trách nhiệm hình sự người không có tội,truy cuu trach nhiem hinh su nguoi khong co toi
actreq_crime_369_title_action_khong_truy_cuu_trach_nhiem_hinh_su_nguoi_co_toi,crime_369,article_369,369,title_action,không truy cứu trách nhiệm hình sự người có tội,khong truy cuu trach nhiem hinh su nguoi co toi
actreq_crime_370_title_action_ra_ban_an_trai_phap_luat,crime_370,article_370,370,title_action,ra bản án trái pháp luật,ra ban an trai phap luat
actreq_crime_371_title_action_ra_quyet_dinh_trai_phap_luat,crime_371,article_371,371,title_action,ra quyết định trái pháp luật,ra quyet dinh trai phap luat
actreq_crime_372_title_action_ep_buoc_nguoi_co_tham_quyen_trong_hoat_dong_tu_phap_lam_trai_phap_luat,crime_372,article_372,372,title_action,ép buộc người có thẩm quyền trong hoạt động tư pháp làm trái pháp luật,ep buoc nguoi co tham quyen trong hoat dong tu phap lam trai phap luat
actreq_crime_373_title_action_dung_nhuc_hinh,crime_373,article_373,373,title_action,dùng nhục hình,dung nhuc hinh
actreq_crime_374_title_action_buc_cung,crime_374,article_374,374,title_action,bức cung,buc cung
actreq_crime_375_title_action_lam_sai_lech_ho_so_vu_an_vu_viec,crime_375,article_375,375,title_action,"làm sai lệch hồ sơ vụ án, vụ việc",lam sai lech ho so vu an vu viec
actreq_crime_376_title_action_thieu_trach_nhiem_de_nguoi_bi_bat_nguoi_bi_tam_giu_tam_giam_nguoi_dang_chap_hanh_an_phat_tu_tron,crime_376,article_376,376,title_action,"thiếu trách nhiệm để người bị bắt, người bị tạm giữ, tạm giam, người đang chấp hành án phạt tù trốn",thieu trach nhiem de nguoi bi bat nguoi bi tam giu tam giam nguoi dang chap hanh an phat tu tron
actreq_crime_377_title_action_loi_dung_chuc_vu_quyen_han_bat_giu_giam_nguoi_trai_phap_luat,crime_377,article_377,377,title_action,"lợi dụng chức vụ, quyền hạn bắt, giữ, giam người trái pháp luật",loi dung chuc vu quyen han bat giu giam nguoi trai phap luat
actreq_crime_378_title_action_tha_trai_phap_luat_nguoi_bi_bat_nguoi_dang_bi_tam_giu_tam_giam_nguoi_dang_chap_hanh_an_phat_tu,crime_378,article_378,378,title_action,"tha trái pháp luật người bị bắt, người đang bị tạm giữ, tạm giam, người đang chấp hành án phạt tù",tha trai phap luat nguoi bi bat nguoi dang bi tam giu tam giam nguoi dang chap hanh an phat tu
actreq_crime_379_title_action_khong_thi_hanh_an,crime_379,article_379,379,title_action,không thi hành án,khong thi hanh an
actreq_crime_380_title_action_khong_chap_hanh_an,crime_380,article_380,380,title_action,không chấp hành án,khong chap hanh an
actreq_crime_381_title_action_can_tro_viec_thi_hanh_an,crime_381,article_381,381,title_action,cản trở việc thi hành án,can tro viec thi hanh an
actreq_crime_382_title_action_cung_cap_tai_lieu_sai_su_that_hoac_khai_bao_gian_doi,crime_382,article_382,382,title_action,cung cấp tài liệu sai sự thật hoặc khai báo gian dối,cung cap tai lieu sai su that hoac khai bao gian doi
actreq_crime_383_title_action_tu_choi_khai_bao_tu_choi_ket_luan_giam_dinh_dinh_gia_tai_san_hoac_tu_choi_cung_cap_tai_lieu,crime_383,article_383,383,title_action,"từ chối khai báo, từ chối kết luận giám định, định giá tài sản hoặc từ chối cung cấp tài liệu",tu choi khai bao tu choi ket luan giam dinh dinh gia tai san hoac tu choi cung cap tai lieu
actreq_crime_384_title_action_mua_chuoc_hoac_cuong_ep_nguoi_khac_trong_viec_khai_bao_cung_cap_tai_lieu,crime_384,article_384,384,title_action,"mua chuộc hoặc cưỡng ép người khác trong việc khai báo, cung cấp tài liệu",mua chuoc hoac cuong ep nguoi khac trong viec khai bao cung cap tai lieu
actreq_crime_385_title_action_vi_pham_viec_niem_phong_ke_bien_tai_san_phong_toa_tai_khoan,crime_385,article_385,385,title_action,"vi phạm việc niêm phong, kê biên tài sản, phong tỏa tài khoản",vi pham viec niem phong ke bien tai san phong toa tai khoan
actreq_crime_386_title_action_tron_khoi_noi_giam_giu_hoac_tron_khi_dang_bi_ap_giai_dang_bi_xet_xu,crime_386,article_386,386,title_action,"trốn khỏi nơi giam, giữ hoặc trốn khi đang bị áp giải, đang bị xét xử",tron khoi noi giam giu hoac tron khi dang bi ap giai dang bi xet xu
actreq_crime_387_title_action_danh_thao_nguoi_bi_bat_bi_tam_giu_tam_giam_nguoi_dang_bi_ap_giai_xet_xu_chap_hanh_an_phat_tu,crime_387,article_387,387,title_action,"đánh tháo người bị bắt, bị tạm giữ, tạm giam, người đang bị áp giải, xét xử, chấp hành án phạt tù",danh thao nguoi bi bat bi tam giu tam giam nguoi dang bi ap giai xet xu chap hanh an phat tu
actreq_crime_388_title_action_vi_pham_quy_dinh_ve_giam_giu,crime_388,article_388,388,title_action,vi phạm quy định về giam giữ,vi pham quy dinh ve giam giu
actreq_crime_389_title_action_che_giau_toi_pham,crime_389,article_389,389,title_action,che giấu tội phạm,che giau toi pham
actreq_crime_390_title_action_khong_to_giac_toi_pham,crime_390,article_390,390,title_action,không tố giác tội phạm,khong to giac toi pham
actreq_crime_391_title_action_gay_roi_trat_tu_phien_toa_phien_hop,crime_391,article_391,391,title_action,"gây rối trật tự phiên tòa, phiên họp",gay roi trat tu phien toa phien hop
actreq_crime_392_title_action_nhung_nguoi_phai_chiu_trach_nhiem_hinh_su_ve_cac_toi_xam_pham_nghia_vu_trach_nhiem_cua_quan_nhan,crime_392,article_392,392,title_action,"Những người phải chịu trách nhiệm hình sự về các tội xâm phạm nghĩa vụ, trách nhiệm của quân nhân",nhung nguoi phai chiu trach nhiem hinh su ve cac toi xam pham nghia vu trach nhiem cua quan nhan
actreq_crime_393_title_action_ra_menh_lenh_trai_phap_luat,crime_393,article_393,393,title_action,ra mệnh lệnh trái pháp luật,ra menh lenh trai phap luat
actreq_crime_394_title_action_chong_menh_lenh,crime_394,article_394,394,title_action,chống mệnh lệnh,chong menh lenh
actreq_crime_395_title_action_chap_hanh_khong_nghiem_chinh_menh_lenh,crime_395,article_395,395,title_action,chấp hành không nghiêm chỉnh mệnh lệnh,chap hanh khong nghiem chinh menh lenh
actreq_crime_396_title_action_can_tro_dong_doi_thuc_hien_nhiem_vu,crime_396,article_396,396,title_action,cản trở đồng đội thực hiện nhiệm vụ,can tro dong doi thuc hien nhiem vu
actreq_crime_397_title_action_lam_nhuc_dong_doi,crime_397,article_397,397,title_action,làm nhục đồng đội,lam nhuc dong doi
actreq_crime_398_title_action_hanh_hung_dong_doi,crime_398,article_398,398,title_action,hành hung đồng đội,hanh hung dong doi
actreq_crime_399_title_action_dau_hang_dich,crime_399,article_399,399,title_action,đầu hàng địch,dau hang dich
actreq_crime_400_title_action_khai_bao_hoac_tu_nguyen_lam_viec_cho_dich_khi_bi_bat_lam_tu_binh,crime_400,article_400,400,title_action,khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh,khai bao hoac tu nguyen lam viec cho dich khi bi bat lam tu binh
actreq_crime_401_title_action_bo_vi_tri_chien_dau_hoac_khong_lam_nhiem_vu_trong_chien_dau,crime_401,article_401,401,title_action,bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu,bo vi tri chien dau hoac khong lam nhiem vu trong chien dau
actreq_crime_402_title_action_dao_ngu,crime_402,article_402,402,title_action,đào ngũ,dao ngu
actreq_crime_403_title_action_tron_tranh_nhiem_vu,crime_403,article_403,403,title_action,trốn tránh nhiệm vụ,tron tranh nhiem vu
actreq_crime_404_title_action_co_y_lam_lo_bi_mat_cong_tac_quan_su,crime_404,article_404,404,title_action,cố ý làm lộ bí mật công tác quân sự,co y lam lo bi mat cong tac quan su
actreq_crime_405_title_action_chiem_doat_mua_ban_hoac_tieu_huy_tai_lieu_bi_mat_cong_tac_quan_su,crime_405,article_405,405,title_action,"chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác quân sự",chiem doat mua ban hoac tieu huy tai lieu bi mat cong tac quan su
actreq_crime_406_title_action_vo_y_lam_lo_bi_mat_cong_tac_quan_su,crime_406,article_406,406,title_action,vô ý làm lộ bí mật công tác quân sự,vo y lam lo bi mat cong tac quan su
actreq_crime_407_title_action_lam_mat_tai_lieu_bi_mat_cong_tac_quan_su,crime_407,article_407,407,title_action,làm mất tài liệu bí mật công tác quân sự,lam mat tai lieu bi mat cong tac quan su
actreq_crime_408_title_action_bao_cao_sai,crime_408,article_408,408,title_action,báo cáo sai,bao cao sai
actreq_crime_409_title_action_vi_pham_quy_dinh_ve_truc_ban_truc_chien_truc_chi_huy,crime_409,article_409,409,title_action,"vi phạm quy định về trực ban, trực chiến, trực chỉ huy",vi pham quy dinh ve truc ban truc chien truc chi huy
actreq_crime_410_title_action_vi_pham_quy_dinh_ve_bao_ve,crime_410,article_410,410,title_action,vi phạm quy định về bảo vệ,vi pham quy dinh ve bao ve
actreq_crime_411_title_action_vi_pham_cac_quy_dinh_ve_bao_dam_an_toan_trong_chien_dau_hoac_trong_huan_luyen,crime_411,article_411,411,title_action,vi phạm các quy định về bảo đảm an toàn trong chiến đấu hoặc trong huấn luyện,vi pham cac quy dinh ve bao dam an toan trong chien dau hoac trong huan luyen
actreq_crime_412_title_action_vi_pham_quy_dinh_ve_su_dung_vu_khi_quan_dung_trang_bi_ky_thuat_quan_su,crime_412,article_412,412,title_action,"vi phạm quy định về sử dụng vũ khí quân dụng, trang bị kỹ thuật quân sự",vi pham quy dinh ve su dung vu khi quan dung trang bi ky thuat quan su
actreq_crime_413_title_action_huy_hoai_hoac_co_y_lam_hu_hong_vu_khi_quan_dung_trang_bi_ky_thuat_quan_su,crime_413,article_413,413,title_action,"hủy hoại hoặc cố ý làm hư hỏng vũ khí quân dụng, trang bị kỹ thuật quân sự",huy hoai hoac co y lam hu hong vu khi quan dung trang bi ky thuat quan su
actreq_crime_414_title_action_lam_mat_hoac_vo_y_lam_hu_hong_vu_khi_quan_dung_phuong_tien_ky_thuat_quan_su,crime_414,article_414,414,title_action,"làm mất hoặc vô ý làm hư hỏng vũ khí quân dụng, phương tiện kỹ thuật quân sự",lam mat hoac vo y lam hu hong vu khi quan dung phuong tien ky thuat quan su
actreq_crime_415_title_action_quay_nhieu_nhan_dan,crime_415,article_415,415,title_action,quấy nhiễu nhân dân,quay nhieu nhan dan
actreq_crime_416_title_action_lam_dung_nhu_cau_quan_su_trong_khi_thuc_hien_nhiem_vu,crime_416,article_416,416,title_action,lạm dụng nhu cầu quân sự trong khi thực hiện nhiệm vụ,lam dung nhu cau quan su trong khi thuc hien nhiem vu
actreq_crime_417_title_action_co_y_bo_thuong_binh_tu_sy_hoac_khong_cham_soc_cuu_chua_thuong_binh,crime_417,article_417,417,title_action,"cố ý bỏ thương binh, tử sỹ hoặc không chăm sóc, cứu chữa thương binh",co y bo thuong binh tu sy hoac khong cham soc cuu chua thuong binh
actreq_crime_418_title_action_chiem_doat_hoac_huy_hoai_di_vat_cua_tu_sy,crime_418,article_418,418,title_action,chiếm đoạt hoặc hủy hoại di vật của tử sỹ,chiem doat hoac huy hoai di vat cua tu sy
actreq_crime_419_title_action_chiem_doat_hoac_huy_hoai_chien_loi_pham,crime_419,article_419,419,title_action,chiếm đoạt hoặc hủy hoại chiến lợi phẩm,chiem doat hoac huy hoai chien loi pham
actreq_crime_420_title_action_nguoc_dai_tu_binh_hang_binh,crime_420,article_420,420,title_action,"ngược đãi tù binh, hàng binh",nguoc dai tu binh hang binh
actreq_crime_421_title_action_pha_hoai_hoa_binh_gay_chien_tranh_xam_luoc,crime_421,article_421,421,title_action,"phá hoại hòa bình, gây chiến tranh xâm lược",pha hoai hoa binh gay chien tranh xam luoc
actreq_crime_422_title_action_chong_loai_nguoi,crime_422,article_422,422,title_action,chống loài người,chong loai nguoi
actreq_crime_423_title_action_pham_chien_tranh,crime_423,article_423,423,title_action,phạm chiến tranh,pham chien tranh
actreq_crime_424_title_action_tuyen_mo_huan_luyen_hoac_su_dung_linh_danh_thue,crime_424,article_424,424,title_action,"tuyển mộ, huấn luyện hoặc sử dụng lính đánh thuê",tuyen mo huan luyen hoac su dung linh danh thue
actreq_crime_425_title_action_lam_linh_danh_thue,crime_425,article_425,425,title_action,làm lính đánh thuê,lam linh danh thue
