id,article_id,article_code,owner_id,owner_kind,exception_type,text,normalized_text
exception_clause_article_379_clause_2,article_379,379,article_379_clause_2,Clause,exemption_or_exception,"Phạm tội thuộc một trong những trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm: a) Phạm tội 02 lần trở lên; b) Dẫn đến người bị kết án, người phải chấp hành án tiếp tục thực hiện tội phạm ít nghiêm trọng hoặc tội phạm nghiêm trọng; c) Dẫn đến người bị kết án, người phải thi hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền từ 200.000.000 đồng đến dưới 1.000.000.000 đồng.",pham toi thuoc mot trong nhung truong hop sau day thi bi phat tu tu 02 nam den 07 nam a pham toi 02 lan tro len b dan den nguoi bi ket an nguoi phai chap hanh an tiep tuc thuc hien toi pham it nghiem trong hoac toi pham nghiem trong c dan den nguoi bi ket an nguoi phai thi hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien tu 200 000 000 dong den duoi 1 000 000 000 dong
exception_clause_article_379_clause_3,article_379,379,article_379_clause_3,Clause,exemption_or_exception,"Phạm tội thuộc một trong những trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm: a) Dẫn đến người bị kết án, người phải chấp hành án tiếp tục thực hiện tội phạm rất nghiêm trọng hoặc tội phạm đặc biệt nghiêm trọng; b) Dẫn đến người bị kết án, người phải thi hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền 1.000.000.000 đồng trở lên.",pham toi thuoc mot trong nhung truong hop sau day thi bi phat tu tu 05 nam den 10 nam a dan den nguoi bi ket an nguoi phai chap hanh an tiep tuc thuc hien toi pham rat nghiem trong hoac toi pham dac biet nghiem trong b dan den nguoi bi ket an nguoi phai thi hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien 1 000 000 000 dong tro len
exception_clause_article_381_clause_1,article_381,381,article_381_clause_1,Clause,exemption_or_exception,"Người nào lợi dụng chức vụ, quyền hạn cố ý cản trở việc thi hành án thuộc một trong các trường hợp sau đây, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm: a) Dẫn đến người bị kết án, người phải chấp hành án bỏ trốn; b) Dẫn đến hết thời hiệu thi hành án; c) Dẫn đến người bị kết án, người phải chấp hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền từ 50.000.000 đồng đến dưới 200.000.000 đồng; d) Gây thiệt hại từ 50.000.000 đồng đến dưới 200.000.000 đồng.",nguoi nao loi dung chuc vu quyen han co y can tro viec thi hanh an thuoc mot trong cac truong hop sau day thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 03 nam a dan den nguoi bi ket an nguoi phai chap hanh an bo tron b dan den het thoi hieu thi hanh an c dan den nguoi bi ket an nguoi phai chap hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien tu 50 000 000 dong den duoi 200 000 000 dong d gay thiet hai tu 50 000 000 dong den duoi 200 000 000 dong
exception_clause_article_381_clause_2,article_381,381,article_381_clause_2,Clause,exemption_or_exception,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm: a) Phạm tội 02 lần trở lên; b) Dẫn đến người bị kết án, người phải chấp hành án tiếp tục thực hiện tội phạm; c) Dẫn đến người bị kết án, người phải thi hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền 200.000.000 đồng trở lên; d) Gây thiệt hại 200.000.000 đồng trở lên.",pham toi thuoc mot trong cac truong hop sau day thi bi phat tu tu 02 nam den 05 nam a pham toi 02 lan tro len b dan den nguoi bi ket an nguoi phai chap hanh an tiep tuc thuc hien toi pham c dan den nguoi bi ket an nguoi phai thi hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien 200 000 000 dong tro len d gay thiet hai 200 000 000 dong tro len
exception_clause_article_385_clause_2,article_385,385,article_385_clause_2,Clause,exemption_or_exception,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm: a) Dẫn đến việc giải quyết vụ án, vụ việc bị sai lệch; b) Dẫn đến bị can, bị cáo, người bị kết án, người phải thi hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền 100.000.000 đồng trở lên.",pham toi thuoc mot trong cac truong hop sau day thi bi phat tu tu 02 nam den 07 nam a dan den viec giai quyet vu an vu viec bi sai lech b dan den bi can bi cao nguoi bi ket an nguoi phai thi hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien 100 000 000 dong tro len
exception_clause_article_390_clause_2,article_390,390,article_390_clause_2,Clause,exemption_or_exception,"Người không tố giác nếu đã có hành động can ngăn người phạm tội hoặc hạn chế tác hại của tội phạm, thì có thể được miễn trách nhiệm hình sự hoặc miễn hình phạt.",nguoi khong to giac neu da co hanh dong can ngan nguoi pham toi hoac han che tac hai cua toi pham thi co the duoc mien trach nhiem hinh su hoac mien hinh phat
exception_clause_article_426_clause_1,article_426,426,article_426_clause_1,Clause,exemption_or_exception,"Kể từ ngày 01 tháng 7 năm 2025, Luật này được áp dụng như sau: a) Các quy định tại Điều 1 của Luật này được áp dụng để khởi tố, điều tra, truy tố, xét xử và thi hành án đối với người thực hiện hành vi phạm tội từ 0 giờ 00 phút ngày 01 tháng 7 năm 2025; b) Quy định có lợi cho người phạm tội tại các điều 40, 63, 109, 110, 114, 194, 248, 250, 251, 353, 354 và 421 của Bộ luật Hình sự số 100/2015/QH13 đã được sửa đổi, bổ sung một số điều theo Luật số 12/2017/QH14 và Luật số 59/2024/QH15 (sau đây gọi là Bộ luật Hình sự) được sửa đổi, bổ sung tại các khoản 1, 4, 5, 6, 7, 10, 18, 22, 23 và 29 Điều 1 của Luật này và các quy định khác có lợi cho người phạm tội thì được áp dụng đối với cả những hành vi phạm tội xảy ra trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 mà sau thời điểm đó mới bị phát hiện hoặc đang bị điều tra, truy tố, xét xử; c) Quy định không có lợi cho người phạm tội tại các điều 63, 192, 193, 194, 195, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 248, 249, 250, 251, 252, 255, 317, 353, 354, 355, 356, 357, 358 và 359 của Bộ luật Hình sự được sửa đổi, bổ sung tại các khoản 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27 và 28 Điều 1 của Luật này và các quy định khác không có lợi cho người phạm tội thì không áp dụng đối với những hành vi xảy ra trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 mà sau thời điểm đó mới phát hiện hoặc đang bị điều tra, truy tố, xét xử hoặc đối với người đang được xét giảm thời hạn chấp hành hình phạt, xóa án tích; trong trường hợp này, áp dụng quy định tương ứng của các văn bản quy phạm pháp luật về hình sự có hiệu lực trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 để giải quyết, trừ trường hợp quy định tại khoản 4 Điều này; d) Đối với những hành vi phạm tội đã có bản án, quyết định của Tòa án đã có hiệu lực pháp luật trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 thì không căn cứ vào những quy định của Luật này có nội dung khác so với các điều luật đã được áp dụng khi tuyên án để kháng nghị giám đốc thẩm; trường hợp kháng nghị dựa vào căn cứ khác hoặc đã kháng nghị trước ngày 01 tháng 7 năm 2025 thì việc xét xử giám đốc thẩm được áp dụng quy định tại điểm b và điểm c khoản này.",ke tu ngay 01 thang 7 nam 2025 luat nay duoc ap dung nhu sau a cac quy dinh tai dieu 1 cua luat nay duoc ap dung de khoi to dieu tra truy to xet xu va thi hanh an doi voi nguoi thuc hien hanh vi pham toi tu 0 gio 00 phut ngay 01 thang 7 nam 2025 b quy dinh co loi cho nguoi pham toi tai cac dieu 40 63 109 110 114 194 248 250 251 353 354 va 421 cua bo luat hinh su so 100 2015 qh13 da duoc sua doi bo sung mot so dieu theo luat so 12 2017 qh14 va luat so 59 2024 qh15 sau day goi la bo luat hinh su duoc sua doi bo sung tai cac khoan 1 4 5 6 7 10 18 22 23 va 29 dieu 1 cua luat nay va cac quy dinh khac co loi cho nguoi pham toi thi duoc ap dung doi voi ca nhung hanh vi pham toi xay ra truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 ma sau thoi diem do moi bi phat hien hoac dang bi dieu tra truy to xet xu c quy dinh khong co loi cho nguoi pham toi tai cac dieu 63 192 193 194 195 235 236 237 238 239 240 241 242 243 244 245 246 248 249 250 251 252 255 317 353 354 355 356 357 358 va 359 cua bo luat hinh su duoc sua doi bo sung tai cac khoan 4 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 va 28 dieu 1 cua luat nay va cac quy dinh khac khong co loi cho nguoi pham toi thi khong ap dung doi voi nhung hanh vi xay ra truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 ma sau thoi diem do moi phat hien hoac dang bi dieu tra truy to xet xu hoac doi voi nguoi dang duoc xet giam thoi han chap hanh hinh phat xoa an tich trong truong hop nay ap dung quy dinh tuong ung cua cac van ban quy pham phap luat ve hinh su co hieu luc truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 de giai quyet tru truong hop quy dinh tai khoan 4 dieu nay d doi voi nhung hanh vi pham toi da co ban an quyet dinh cua toa an da co hieu luc phap luat truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 thi khong can cu vao nhung quy dinh cua luat nay co noi dung khac so voi cac dieu luat da duoc ap dung khi tuyen an de khang nghi giam doc tham truong hop khang nghi dua vao can cu khac hoac da khang nghi truoc ngay 01 thang 7 nam 2025 thi viec xet xu giam doc tham duoc ap dung quy dinh tai diem b va diem c khoan nay
exception_clause_article_426_clause_2,article_426,426,article_426_clause_2,Clause,exemption_or_exception,"Hình phạt tử hình đã tuyên trước ngày 01 tháng 7 năm 2025 đối với người phạm tội về các tội quy định tại các điều 109, 110, 114, 194, 250, 353, 354 và 421 của Bộ luật Hình sự hoặc thuộc trường hợp quy định tại điểm c khoản 3 Điều 40 của Bộ luật Hình sự được sửa đổi, bổ sung tại khoản 1 Điều 1 của Luật này mà chưa thi hành án thì không thi hành và Chánh án Tòa án nhân dân tối cao quyết định chuyển hình phạt tử hình thành tù chung thân.",hinh phat tu hinh da tuyen truoc ngay 01 thang 7 nam 2025 doi voi nguoi pham toi ve cac toi quy dinh tai cac dieu 109 110 114 194 250 353 354 va 421 cua bo luat hinh su hoac thuoc truong hop quy dinh tai diem c khoan 3 dieu 40 cua bo luat hinh su duoc sua doi bo sung tai khoan 1 dieu 1 cua luat nay ma chua thi hanh an thi khong thi hanh va chanh an toa an nhan dan toi cao quyet dinh chuyen hinh phat tu hinh thanh tu chung than
exception_clause_article_426_clause_3,article_426,426,article_426_clause_3,Clause,exemption_or_exception,"Hình phạt tử hình đã tuyên trước ngày 01 tháng 7 năm 2025 đối với người phạm tội về các tội quy định tại Điều 248 hoặc Điều 251 của Bộ luật Hình sự mà chưa thi hành án thì không thi hành và Chánh án Tòa án nhân dân tối cao quyết định chuyển hình phạt tử hình thành tù chung thân đối với các trường hợp sau: a) Khối lượng, thể tích chất ma túy được xác định trong bản án để quyết định hình phạt bằng hoặc thấp hơn khối lượng, thể tích chất ma túy thấp nhất quy định tại khoản 5 Điều 248 hoặc khoản 5 Điều 251 của Bộ luật Hình sự được sửa đổi, bổ sung tại khoản 18 Điều 1 của Luật này; b) Khối lượng, thể tích chất ma túy được xác định trong bản án để quyết định hình phạt lớn hơn khối lượng, thể tích chất ma túy thấp nhất quy định tại khoản 5 Điều 248 hoặc khoản 5 Điều 251 của Bộ luật Hình sự được sửa đổi, bổ sung tại khoản 18 Điều 1 của Luật này mà người phạm tội không phải là người chủ mưu, cầm đầu, chỉ huy hoặc không có 02 tình tiết tăng nặng trở lên.",hinh phat tu hinh da tuyen truoc ngay 01 thang 7 nam 2025 doi voi nguoi pham toi ve cac toi quy dinh tai dieu 248 hoac dieu 251 cua bo luat hinh su ma chua thi hanh an thi khong thi hanh va chanh an toa an nhan dan toi cao quyet dinh chuyen hinh phat tu hinh thanh tu chung than doi voi cac truong hop sau a khoi luong the tich chat ma tuy duoc xac dinh trong ban an de quyet dinh hinh phat bang hoac thap hon khoi luong the tich chat ma tuy thap nhat quy dinh tai khoan 5 dieu 248 hoac khoan 5 dieu 251 cua bo luat hinh su duoc sua doi bo sung tai khoan 18 dieu 1 cua luat nay b khoi luong the tich chat ma tuy duoc xac dinh trong ban an de quyet dinh hinh phat lon hon khoi luong the tich chat ma tuy thap nhat quy dinh tai khoan 5 dieu 248 hoac khoan 5 dieu 251 cua bo luat hinh su duoc sua doi bo sung tai khoan 18 dieu 1 cua luat nay ma nguoi pham toi khong phai la nguoi chu muu cam dau chi huy hoac khong co 02 tinh tiet tang nang tro len
exception_clause_article_426_clause_5,article_426,426,article_426_clause_5,Clause,exemption_or_exception,Hình phạt tù chung thân đã tuyên trước ngày 01 tháng 7 năm 2025 khi xét giảm mức hình phạt đã tuyên đối với người phạm tội về các tội quy định tại Điều 353 và Điều 354 của Bộ luật Hình sự thì không áp dụng quy định tại điểm a khoản 4 Điều 1 của Luật này khi xét giảm mức hình phạt đã tuyên.,hinh phat tu chung than da tuyen truoc ngay 01 thang 7 nam 2025 khi xet giam muc hinh phat da tuyen doi voi nguoi pham toi ve cac toi quy dinh tai dieu 353 va dieu 354 cua bo luat hinh su thi khong ap dung quy dinh tai diem a khoan 4 dieu 1 cua luat nay khi xet giam muc hinh phat da tuyen
exception_point_article_32_clause_2_point_e,article_32,32,article_32_clause_2_point_e,Point,exemption_or_exception,"Phạt tiền, khi không áp dụng là hình phạt chính;",phat tien khi khong ap dung la hinh phat chinh
exception_point_article_32_clause_2_point_g,article_32,32,article_32_clause_2_point_g,Point,exemption_or_exception,"Trục xuất, khi không áp dụng là hình phạt chính.",truc xuat khi khong ap dung la hinh phat chinh
exception_point_article_33_clause_2_point_c,article_33,33,article_33_clause_2_point_c,Point,exemption_or_exception,"Phạt tiền, khi không áp dụng là hình phạt chính.",phat tien khi khong ap dung la hinh phat chinh
exception_point_article_67_clause_1_point_c,article_67,67,article_67_clause_1_point_c,Point,exemption_or_exception,"Là người lao động duy nhất trong gia đình, nếu phải chấp hành hình phạt tù thì gia đình sẽ gặp khó khăn đặc biệt, được hoãn đến 01 năm, trừ trường hợp người đó bị kết án về các tội xâm phạm an ninh quốc gia hoặc các tội khác là tội phạm rất nghiêm trọng, tội phạm đặc biệt nghiêm trọng;",la nguoi lao dong duy nhat trong gia dinh neu phai chap hanh hinh phat tu thi gia dinh se gap kho khan dac biet duoc hoan den 01 nam tru truong hop nguoi do bi ket an ve cac toi xam pham an ninh quoc gia hoac cac toi khac la toi pham rat nghiem trong toi pham dac biet nghiem trong
exception_point_article_151_clause_1_point_a,article_151,151,article_151_clause_1_point_a,Point,exemption_or_exception,"Chuyển giao hoặc tiếp nhận người dưới 16 tuổi để giao, nhận tiền, tài sản hoặc lợi ích vật chất khác, trừ trường hợp vì mục đích nhân đạo;",chuyen giao hoac tiep nhan nguoi duoi 16 tuoi de giao nhan tien tai san hoac loi ich vat chat khac tru truong hop vi muc dich nhan dao
exception_point_article_200_clause_1_point_d,article_200,200,article_200_clause_1_point_d,Point,exemption_or_exception,"Sử dụng hóa đơn, chứng từ không hợp pháp để hạch toán hàng hóa, nguyên liệu đầu vào trong hoạt động phát sinh nghĩa vụ thuế làm giảm số tiền thuế phải nộp hoặc làm tăng số tiền thuế được miễn, số tiền thuế được giảm hoặc tăng số tiền thuế được khấu trừ, số tiền thuế được hoàn;",su dung hoa don chung tu khong hop phap de hach toan hang hoa nguyen lieu dau vao trong hoat dong phat sinh nghia vu thue lam giam so tien thue phai nop hoac lam tang so tien thue duoc mien so tien thue duoc giam hoac tang so tien thue duoc khau tru so tien thue duoc hoan
exception_point_article_206_clause_1_point_a,article_206,206,article_206_clause_1_point_a,Point,exemption_or_exception,"Cấp tín dụng cho trường hợp không được cấp tín dụng, trừ trường hợp cấp dưới hình thức phát hành thẻ tín dụng;",cap tin dung cho truong hop khong duoc cap tin dung tru truong hop cap duoi hinh thuc phat hanh the tin dung
exception_point_article_206_clause_1_point_e,article_206,206,article_206_clause_1_point_e,Point,exemption_or_exception,"Cấp tín dụng vượt giới hạn so với vốn tự có đối với một khách hàng và người có liên quan, trừ trường hợp có chấp thuận của người có thẩm quyền theo quy định của pháp luật;",cap tin dung vuot gioi han so voi von tu co doi voi mot khach hang va nguoi co lien quan tru truong hop co chap thuan cua nguoi co tham quyen theo quy dinh cua phap luat
exception_point_article_213_clause_1_point_d,article_213,213,article_213_clause_1_point_d,Point,exemption_or_exception,"Tự gây thiệt hại về tài sản, sức khỏe của mình để hưởng quyền lợi bảo hiểm, trừ trường hợp luật có quy định khác.",tu gay thiet hai ve tai san suc khoe cua minh de huong quyen loi bao hiem tru truong hop luat co quy dinh khac
exception_point_article_238_clause_1_point_d,article_238,238,article_238_clause_1_point_d,Point,exemption_or_exception,"Sử dụng chất nổ, gây nổ, gây cháy trong phạm vi bảo vệ công trình thủy lợi, đê điều, công trình phòng, chống thiên tai, công trình bảo vệ, khai thác, sử dụng, quan trắc, giám sát tài nguyên nước, công trình phòng, chống và khắc phục hậu quả tác hại do nước gây ra, trừ trường hợp có giấy phép hoặc trường hợp khẩn cấp do luật định;",su dung chat no gay no gay chay trong pham vi bao ve cong trinh thuy loi de dieu cong trinh phong chong thien tai cong trinh bao ve khai thac su dung quan trac giam sat tai nguyen nuoc cong trinh phong chong va khac phuc hau qua tac hai do nuoc gay ra tru truong hop co giay phep hoac truong hop khan cap do luat dinh
exception_point_article_240_clause_1_point_a,article_240,240,article_240_clause_1_point_a,Point,exemption_or_exception,"Đưa ra hoặc cho phép đưa ra khỏi vùng có dịch bệnh động vật, thực vật, sản phẩm động vật, thực vật hoặc vật phẩm khác có khả năng lây truyền dịch bệnh nguy hiểm cho người, trừ trường hợp pháp luật có quy định khác;",dua ra hoac cho phep dua ra khoi vung co dich benh dong vat thuc vat san pham dong vat thuc vat hoac vat pham khac co kha nang lay truyen dich benh nguy hiem cho nguoi tru truong hop phap luat co quy dinh khac
exception_point_article_241_clause_1_point_a,article_241,241,article_241_clause_1_point_a,Point,exemption_or_exception,"Đưa vào, mang ra hoặc cho phép đưa vào, mang ra khỏi vùng có dịch động vật, thực vật, sản phẩm động vật, thực vật hoặc vật phẩm khác bị nhiễm bệnh hoặc mang mầm bệnh, trừ trường hợp pháp luật có quy định khác;",dua vao mang ra hoac cho phep dua vao mang ra khoi vung co dich dong vat thuc vat san pham dong vat thuc vat hoac vat pham khac bi nhiem benh hoac mang mam benh tru truong hop phap luat co quy dinh khac
exception_point_article_379_clause_1_point_d,article_379,379,article_379_clause_1_point_d,Point,exemption_or_exception,"Dẫn đến người bị kết án, người phải chấp hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền từ 50.000.000 đồng đến dưới 200.000.000 đồng.",dan den nguoi bi ket an nguoi phai chap hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien tu 50 000 000 dong den duoi 200 000 000 dong
exception_point_article_379_clause_2_point_c,article_379,379,article_379_clause_2_point_c,Point,exemption_or_exception,"Dẫn đến người bị kết án, người phải thi hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền từ 200.000.000 đồng đến dưới 1.000.000.000 đồng.",dan den nguoi bi ket an nguoi phai thi hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien tu 200 000 000 dong den duoi 1 000 000 000 dong
exception_point_article_379_clause_3_point_b,article_379,379,article_379_clause_3_point_b,Point,exemption_or_exception,"Dẫn đến người bị kết án, người phải thi hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền 1.000.000.000 đồng trở lên.",dan den nguoi bi ket an nguoi phai thi hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien 1 000 000 000 dong tro len
exception_point_article_381_clause_1_point_c,article_381,381,article_381_clause_1_point_c,Point,exemption_or_exception,"Dẫn đến người bị kết án, người phải chấp hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền từ 50.000.000 đồng đến dưới 200.000.000 đồng;",dan den nguoi bi ket an nguoi phai chap hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien tu 50 000 000 dong den duoi 200 000 000 dong
exception_point_article_381_clause_2_point_c,article_381,381,article_381_clause_2_point_c,Point,exemption_or_exception,"Dẫn đến người bị kết án, người phải thi hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền 200.000.000 đồng trở lên;",dan den nguoi bi ket an nguoi phai thi hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien 200 000 000 dong tro len
exception_point_article_385_clause_2_point_b,article_385,385,article_385_clause_2_point_b,Point,exemption_or_exception,"Dẫn đến bị can, bị cáo, người bị kết án, người phải thi hành án, người có nghĩa vụ thi hành án tẩu tán tài sản và không thi hành được nghĩa vụ thi hành án với số tiền 100.000.000 đồng trở lên.",dan den bi can bi cao nguoi bi ket an nguoi phai thi hanh an nguoi co nghia vu thi hanh an tau tan tai san va khong thi hanh duoc nghia vu thi hanh an voi so tien 100 000 000 dong tro len
exception_point_article_426_clause_1_point_c,article_426,426,article_426_clause_1_point_c,Point,exemption_or_exception,"Quy định không có lợi cho người phạm tội tại các điều 63, 192, 193, 194, 195, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 248, 249, 250, 251, 252, 255, 317, 353, 354, 355, 356, 357, 358 và 359 của Bộ luật Hình sự được sửa đổi, bổ sung tại các khoản 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27 và 28 Điều 1 của Luật này và các quy định khác không có lợi cho người phạm tội thì không áp dụng đối với những hành vi xảy ra trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 mà sau thời điểm đó mới phát hiện hoặc đang bị điều tra, truy tố, xét xử hoặc đối với người đang được xét giảm thời hạn chấp hành hình phạt, xóa án tích; trong trường hợp này, áp dụng quy định tương ứng của các văn bản quy phạm pháp luật về hình sự có hiệu lực trước 0 giờ 00 phút ngày 01 tháng 7 năm 2025 để giải quyết, trừ trường hợp quy định tại khoản 4 Điều này;",quy dinh khong co loi cho nguoi pham toi tai cac dieu 63 192 193 194 195 235 236 237 238 239 240 241 242 243 244 245 246 248 249 250 251 252 255 317 353 354 355 356 357 358 va 359 cua bo luat hinh su duoc sua doi bo sung tai cac khoan 4 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 va 28 dieu 1 cua luat nay va cac quy dinh khac khong co loi cho nguoi pham toi thi khong ap dung doi voi nhung hanh vi xay ra truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 ma sau thoi diem do moi phat hien hoac dang bi dieu tra truy to xet xu hoac doi voi nguoi dang duoc xet giam thoi han chap hanh hinh phat xoa an tich trong truong hop nay ap dung quy dinh tuong ung cua cac van ban quy pham phap luat ve hinh su co hieu luc truoc 0 gio 00 phut ngay 01 thang 7 nam 2025 de giai quyet tru truong hop quy dinh tai khoan 4 dieu nay
exception_condition_condition_article_7_clause_2,article_7,7,condition_article_7_clause_2,Condition,exemption_or_exception,"Điều luật quy định một tội phạm mới, một hình phạt nặng hơn, một tình tiết tăng nặng mới hoặc hạn chế phạm vi áp dụng án treo, miễn trách nhiệm hình sự, loại trừ trách nhiệm hình sự, miễn hình phạt, giảm hình phạt, xóa án tích và quy định khác không có lợi cho người phạm tội, thì không được áp dụng đối với hành vi phạm tội đã thực hiện trước khi điều luật đó có hiệu lực thi hành.",dieu luat quy dinh mot toi pham moi mot hinh phat nang hon mot tinh tiet tang nang moi hoac han che pham vi ap dung an treo mien trach nhiem hinh su loai tru trach nhiem hinh su mien hinh phat giam hinh phat xoa an tich va quy dinh khac khong co loi cho nguoi pham toi thi khong duoc ap dung doi voi hanh vi pham toi da thuc hien truoc khi dieu luat do co hieu luc thi hanh
exception_condition_condition_article_7_clause_3,article_7,7,condition_article_7_clause_3,Condition,exemption_or_exception,"Điều luật xóa bỏ một tội phạm, một hình phạt, một tình tiết tăng nặng, quy định một hình phạt nhẹ hơn, một tình tiết giảm nhẹ mới hoặc mở rộng phạm vi áp dụng án treo, miễn trách nhiệm hình sự, loại trừ trách nhiệm hình sự, miễn hình phạt, giảm hình phạt, tha tù trước thời hạn có điều kiện, xóa án tích và quy định khác có lợi cho người phạm tội, thì được áp dụng đối với hành vi phạm tội đã thực hiện trước khi điều luật đó có hiệu lực thi hành.",dieu luat xoa bo mot toi pham mot hinh phat mot tinh tiet tang nang quy dinh mot hinh phat nhe hon mot tinh tiet giam nhe moi hoac mo rong pham vi ap dung an treo mien trach nhiem hinh su loai tru trach nhiem hinh su mien hinh phat giam hinh phat tha tu truoc thoi han co dieu kien xoa an tich va quy dinh khac co loi cho nguoi pham toi thi duoc ap dung doi voi hanh vi pham toi da thuc hien truoc khi dieu luat do co hieu luc thi hanh
exception_condition_condition_article_8_clause_2,article_8,8,condition_article_8_clause_2,Condition,exemption_or_exception,Những hành vi tuy có dấu hiệu của tội phạm nhưng tính chất nguy hiểm cho xã hội không đáng kể thì không phải là tội phạm và được xử lý bằng các biện pháp khác.,nhung hanh vi tuy co dau hieu cua toi pham nhung tinh chat nguy hiem cho xa hoi khong dang ke thi khong phai la toi pham va duoc xu ly bang cac bien phap khac
exception_condition_condition_article_14_clause_1,article_14,14,condition_article_14_clause_1,Condition,exemption_or_exception,"Chuẩn bị phạm tội là tìm kiếm, sửa soạn công cụ, phương tiện hoặc tạo ra những điều kiện khác để thực hiện tội phạm hoặc thành lập, tham gia nhóm tội phạm, trừ trường hợp thành lập hoặc tham gia nhóm tội phạm quy định tại Điều 109, điểm a khoản 2 Điều 113 hoặc điểm a khoản 2 Điều 299 của Bộ luật này.",chuan bi pham toi la tim kiem sua soan cong cu phuong tien hoac tao ra nhung dieu kien khac de thuc hien toi pham hoac thanh lap tham gia nhom toi pham tru truong hop thanh lap hoac tham gia nhom toi pham quy dinh tai dieu 109 diem a khoan 2 dieu 113 hoac diem a khoan 2 dieu 299 cua bo luat nay
exception_condition_condition_article_16_clause_0,article_16,16,condition_article_16_clause_0,Condition,exemption_or_exception,"Tự ý nửa chừng chấm dứt việc phạm tội là tự mình không thực hiện tội phạm đến cùng, tuy không có gì ngăn cản. Người tự ý nửa chừng chấm dứt việc phạm tội được miễn trách nhiệm hình sự về tội định phạm; nếu hành vi thực tế đã thực hiện có đủ yếu tố cấu thành của một tội khác, thì người đó phải chịu trách nhiệm hình sự về tội này.",tu y nua chung cham dut viec pham toi la tu minh khong thuc hien toi pham den cung tuy khong co gi ngan can nguoi tu y nua chung cham dut viec pham toi duoc mien trach nhiem hinh su ve toi dinh pham neu hanh vi thuc te da thuc hien co du yeu to cau thanh cua mot toi khac thi nguoi do phai chiu trach nhiem hinh su ve toi nay
