id,crime_id,article_id,article_code,requirement_type,text,normalized_text
subjreq_crime_249_subject_nguoi_duoi_16_tuoi_vao_viec_pham_toi,crime_249,article_249,249,subject,người dưới 16 tuổi vào việc phạm tội,nguoi duoi 16 tuoi vao viec pham toi
subjreq_crime_250_subject_nguoi_nao_van_chuyen_trai_phep_chat_ma_tuy_ma_khong_nham_muc_dich_san_xuat_mua_ban_tang_tru_trai_phep_,crime_250,article_250,250,subject,"Người nào vận chuyển trái phép chất ma túy mà không nhằm mục đích sản xuất, mua bán, tàng trữ trái phép chất ma túy thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 07 năm: a) Đã bị xử phạt vi phạm hành chính về hành vi quy định tại Điều này hoặc đã bị kết án về tội này hoặc một trong các tội quy định tại các điều 248, 249, 251, 252 và 256a của Bộ luật này, chưa được xóa án tích mà còn vi phạm",nguoi nao van chuyen trai phep chat ma tuy ma khong nham muc dich san xuat mua ban tang tru trai phep chat ma tuy thuoc mot trong cac truong hop sau day thi bi phat tu tu 03 nam den 07 nam a da bi xu phat vi pham hanh chinh ve hanh vi quy dinh tai dieu nay hoac da bi ket an ve toi nay hoac mot trong cac toi quy dinh tai cac dieu 248 249 251 252 va 256a cua bo luat nay chua duoc xoa an tich ma con vi pham
subjreq_crime_250_subject_nguoi_duoi_16_tuoi_vao_viec_pham_toi,crime_250,article_250,250,subject,người dưới 16 tuổi vào việc phạm tội,nguoi duoi 16 tuoi vao viec pham toi
subjreq_crime_251_subject_nguoi_nao_mua_ban_trai_phep_chat_ma_tuy_thi_bi_phat_tu_tu_03_nam_den_07_nam,crime_251,article_251,251,subject,"Người nào mua bán trái phép chất ma túy, thì bị phạt tù từ 03 năm đến 07 năm",nguoi nao mua ban trai phep chat ma tuy thi bi phat tu tu 03 nam den 07 nam
subjreq_crime_251_subject_nguoi_duoi_16_tuoi_vao_viec_pham_toi_hoac_ban_ma_tuy_cho_nguoi_duoi_16_tuoi,crime_251,article_251,251,subject,người dưới 16 tuổi vào việc phạm tội hoặc bán ma túy cho người dưới 16 tuổi,nguoi duoi 16 tuoi vao viec pham toi hoac ban ma tuy cho nguoi duoi 16 tuoi
subjreq_crime_252_subject_nguoi_nao_chiem_doat_chat_ma_tuy_duoi_bat_ky_hinh_thuc_nao_thuoc_mot_trong_cac_truong_hop_sau_day_thi_,crime_252,article_252,252,subject,"Người nào chiếm đoạt chất ma túy dưới bất kỳ hình thức nào thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 05 năm: a) Đã bị xử phạt vi phạm hành chính về hành vi quy định tại Điều này hoặc đã bị kết án về tội này hoặc một trong các tội quy định tại các điều 248, 249, 250, 251 và 256a của Bộ luật này, chưa được xóa án tích mà còn vi phạm",nguoi nao chiem doat chat ma tuy duoi bat ky hinh thuc nao thuoc mot trong cac truong hop sau day thi bi phat tu tu 01 nam den 05 nam a da bi xu phat vi pham hanh chinh ve hanh vi quy dinh tai dieu nay hoac da bi ket an ve toi nay hoac mot trong cac toi quy dinh tai cac dieu 248 249 250 251 va 256a cua bo luat nay chua duoc xoa an tich ma con vi pham
subjreq_crime_252_subject_nguoi_duoi_16_tuoi_vao_viec_pham_toi,crime_252,article_252,252,subject,người dưới 16 tuổi vào việc phạm tội,nguoi duoi 16 tuoi vao viec pham toi
subjreq_crime_253_subject_nguoi_nao_tang_tru_van_chuyen_mua_ban_hoac_chiem_doat_tien_chat_dung_vao_viec_san_xuat_trai_phep_chat_,crime_253,article_253,253,subject,"Người nào tàng trữ, vận chuyển, mua bán hoặc chiếm đoạt tiền chất dùng vào việc sản xuất trái phép chất ma túy thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 06 năm: a) Đã bị xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm",nguoi nao tang tru van chuyen mua ban hoac chiem doat tien chat dung vao viec san xuat trai phep chat ma tuy thuoc mot trong cac truong hop sau day thi bi phat tu tu 01 nam den 06 nam a da bi xu phat vi pham hanh chinh ve mot trong cac hanh vi quy dinh tai dieu nay hoac da bi ket an ve toi nay chua duoc xoa an tich ma con vi pham
subjreq_crime_253_subject_nguoi_duoi_16_tuoi_vao_viec_pham_toi,crime_253,article_253,253,subject,người dưới 16 tuổi vào việc phạm tội,nguoi duoi 16 tuoi vao viec pham toi
subjreq_crime_254_subject_nguoi_nao_san_xuat_tang_tru_van_chuyen_hoac_mua_ban_phuong_tien_dung_cu_dung_vao_viec_san_xuat_hoac_su,crime_254,article_254,254,subject,"Người nào sản xuất, tàng trữ, vận chuyển hoặc mua bán phương tiện, dụng cụ dùng vào việc sản xuất hoặc sử dụng trái phép chất ma túy thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 05 năm: a) Đã bị xử phạt vi phạm hành chính về một trong các hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm",nguoi nao san xuat tang tru van chuyen hoac mua ban phuong tien dung cu dung vao viec san xuat hoac su dung trai phep chat ma tuy thuoc mot trong cac truong hop sau day thi bi phat tu tu 01 nam den 05 nam a da bi xu phat vi pham hanh chinh ve mot trong cac hanh vi nay hoac da bi ket an ve toi nay chua duoc xoa an tich ma con vi pham
subjreq_crime_254_subject_nguoi_duoi_16_tuoi_vao_viec_pham_toi,crime_254,article_254,254,subject,người dưới 16 tuổi vào việc phạm tội,nguoi duoi 16 tuoi vao viec pham toi
subjreq_crime_255_subject_nguoi_nao_to_chuc_su_dung_trai_phep_chat_ma_tuy_duoi_bat_ky_hinh_thuc_nao_thi_bi_phat_tu_tu_03_nam_den,crime_255,article_255,255,subject,"Người nào tổ chức sử dụng trái phép chất ma túy dưới bất kỳ hình thức nào, thì bị phạt tù từ 03 năm đến 07 năm",nguoi nao to chuc su dung trai phep chat ma tuy duoi bat ky hinh thuc nao thi bi phat tu tu 03 nam den 07 nam
subjreq_crime_255_subject_nguoi_tu_du_13_tuoi_den_duoi_18_tuoi,crime_255,article_255,255,subject,người từ đủ 13 tuổi đến dưới 18 tuổi,nguoi tu du 13 tuoi den duoi 18 tuoi
subjreq_crime_255_subject_nguoi_duoi_13_tuoi,crime_255,article_255,255,subject,người dưới 13 tuổi,nguoi duoi 13 tuoi
subjreq_crime_256_subject_nguoi_nao_cho_thue_cho_muon_dia_diem_hoac_co_bat_ky_hanh_vi_nao_khac_chua_chap_viec_su_dung_trai_phep_,crime_256,article_256,256,subject,"Người nào cho thuê, cho mượn địa điểm hoặc có bất kỳ hành vi nào khác chứa chấp việc sử dụng trái phép chất ma túy, nếu không thuộc trường hợp quy định tại Điều 255 của Bộ luật này, thì bị phạt tù từ 02 năm đến 07 năm",nguoi nao cho thue cho muon dia diem hoac co bat ky hanh vi nao khac chua chap viec su dung trai phep chat ma tuy neu khong thuoc truong hop quy dinh tai dieu 255 cua bo luat nay thi bi phat tu tu 02 nam den 07 nam
subjreq_crime_256_subject_nguoi_duoi_16_tuoi,crime_256,article_256,256,subject,người dưới 16 tuổi,nguoi duoi 16 tuoi
subjreq_crime_256a_subject_nguoi_nao_su_dung_trai_phep_chat_ma_tuy_thuoc_mot_trong_cac_truong_hop_sau_day_thi_bi_phat_tu_tu_02_n,crime_256a,article_256a,256a,subject,"Người nào sử dụng trái phép chất ma túy thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 03 năm: a) Đang trong thời hạn cai nghiện ma túy hoặc điều trị nghiện các chất ma túy bằng thuốc thay thế theo quy định của Luật Phòng, chống ma túy",nguoi nao su dung trai phep chat ma tuy thuoc mot trong cac truong hop sau day thi bi phat tu tu 02 nam den 03 nam a dang trong thoi han cai nghien ma tuy hoac dieu tri nghien cac chat ma tuy bang thuoc thay the theo quy dinh cua luat phong chong ma tuy
subjreq_crime_257_subject_nguoi_nao_dung_vu_luc_de_doa_dung_vu_luc_hoac_dung_thu_doan_khac_uy_hiep_tinh_than_cua_nguoi_khac_de_b,crime_257,article_257,257,subject,"Người nào dùng vũ lực, đe dọa dùng vũ lực hoặc dùng thủ đoạn khác uy hiếp tinh thần của người khác để buộc họ phải sử dụng trái phép chất ma túy trái với ý muốn của họ, thì bị phạt tù từ 02 năm đến 07 năm",nguoi nao dung vu luc de doa dung vu luc hoac dung thu doan khac uy hiep tinh than cua nguoi khac de buoc ho phai su dung trai phep chat ma tuy trai voi y muon cua ho thi bi phat tu tu 02 nam den 07 nam
subjreq_crime_257_subject_nguoi_tu_du_13_tuoi_den_duoi_18_tuoi,crime_257,article_257,257,subject,người từ đủ 13 tuổi đến dưới 18 tuổi,nguoi tu du 13 tuoi den duoi 18 tuoi
subjreq_crime_257_subject_nguoi_duoi_13_tuoi,crime_257,article_257,257,subject,người dưới 13 tuổi,nguoi duoi 13 tuoi
subjreq_crime_258_subject_nguoi_nao_ru_re_du_do_xui_giuc_hoac_bang_cac_thu_doan_khac_nham_loi_keo_nguoi_khac_su_dung_trai_phep_c,crime_258,article_258,258,subject,"Người nào rủ rê, dụ dỗ, xúi giục hoặc bằng các thủ đoạn khác nhằm lôi kéo người khác sử dụng trái phép chất ma túy, thì bị phạt tù từ 01 năm đến 05 năm",nguoi nao ru re du do xui giuc hoac bang cac thu doan khac nham loi keo nguoi khac su dung trai phep chat ma tuy thi bi phat tu tu 01 nam den 05 nam
subjreq_crime_258_subject_nguoi_tu_du_13_tuoi_den_duoi_18_tuoi,crime_258,article_258,258,subject,người từ đủ 13 tuổi đến dưới 18 tuổi,nguoi tu du 13 tuoi den duoi 18 tuoi
subjreq_crime_258_subject_nguoi_duoi_13_tuoi,crime_258,article_258,258,subject,người dưới 13 tuổi,nguoi duoi 13 tuoi
subjreq_crime_259_subject_nguoi_nao_co_trach_nhiem_trong_quan_ly_chat_ma_tuy_tien_chat_thuoc_gay_nghien_thuoc_huong_than_ma_thuc,crime_259,article_259,259,subject,"Người nào có trách nhiệm trong quản lý chất ma túy, tiền chất, thuốc gây nghiện, thuốc hướng thần mà thực hiện một trong các hành vi sau đây, đã bị xử lý kỷ luật hoặc xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này hoặc đã bị kết án về một trong các tội quy định tại Chương XX của Bộ luật này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 10",nguoi nao co trach nhiem trong quan ly chat ma tuy tien chat thuoc gay nghien thuoc huong than ma thuc hien mot trong cac hanh vi sau day da bi xu ly ky luat hoac xu phat vi pham hanh chinh ve mot trong cac hanh vi quy dinh tai dieu nay hoac da bi ket an ve mot trong cac toi quy dinh tai chuong xx cua bo luat nay chua duoc xoa an tich ma con vi pham thi bi phat tien tu 10
subjreq_crime_260_subject_nguoi_nao_tham_gia_giao_thong_duong_bo_ma_vi_pham_quy_dinh_ve_an_toan_giao_thong_duong_bo_gay_thiet_ha,crime_260,article_260,260,subject,"Người nào tham gia giao thông đường bộ mà vi phạm quy định về an toàn giao thông đường bộ gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 30",nguoi nao tham gia giao thong duong bo ma vi pham quy dinh ve an toan giao thong duong bo gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day thi bi phat tien tu 30
subjreq_crime_261_subject_nguoi_nao_dao_khoan_xe_san_lap_trai_phep_cong_trinh_giao_thong_duong_bo,crime_261,article_261,261,subject,"Người nào đào, khoan, xẻ, san lấp trái phép công trình giao thông đường bộ",nguoi nao dao khoan xe san lap trai phep cong trinh giao thong duong bo
subjreq_crime_262_subject_nguoi_nao_chiu_trach_nhiem_truc_tiep_ve_viec_dieu_dong_hoac_ve_tinh_trang_ky_thuat_ma_cho_phep_dua_vao,crime_262,article_262,262,subject,"Người nào chịu trách nhiệm trực tiếp về việc điều động hoặc về tình trạng kỹ thuật mà cho phép đưa vào sử dụng phương tiện giao thông cơ giới đường bộ, xe máy chuyên dùng rõ ràng không bảo đảm tiêu chuẩn an toàn kỹ thuật gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 20",nguoi nao chiu trach nhiem truc tiep ve viec dieu dong hoac ve tinh trang ky thuat ma cho phep dua vao su dung phuong tien giao thong co gioi duong bo xe may chuyen dung ro rang khong bao dam tieu chuan an toan ky thuat gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day thi bi phat tien tu 20
subjreq_crime_263_subject_nguoi_nao_co_tham_quyen_ma_biet_ro_nguoi_khong_co_giay_phep_lai_xe_khong_du_suc_khoe_do_tuoi_de_dieu_k,crime_263,article_263,263,subject,"Người nào có thẩm quyền mà biết rõ người không có giấy phép lái xe, không đủ sức khỏe, độ tuổi để điều khiển phương tiện hoặc người đang trong tình trạng có sử dụng rượu, bia mà trong máu hoặc hơi thở có nồng độ cồn vượt quá mức quy định, có sử dụng chất ma túy, chất kích thích mạnh khác hoặc không đủ các điều kiện khác theo quy định của pháp luật mà vẫn điều động người đó điều khiển phương tiện tham gia giao thông đường bộ gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 20",nguoi nao co tham quyen ma biet ro nguoi khong co giay phep lai xe khong du suc khoe do tuoi de dieu khien phuong tien hoac nguoi dang trong tinh trang co su dung ruou bia ma trong mau hoac hoi tho co nong do con vuot qua muc quy dinh co su dung chat ma tuy chat kich thich manh khac hoac khong du cac dieu kien khac theo quy dinh cua phap luat ma van dieu dong nguoi do dieu khien phuong tien tham gia giao thong duong bo gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day thi bi phat tien tu 20
subjreq_crime_264_subject_nguoi_nao_giao_cho_nguoi_ma_biet_ro_nguoi_do_khong_co_giay_phep_lai_xe_hoac_dang_trong_tinh_trang_co_s,crime_264,article_264,264,subject,"Người nào giao cho người mà biết rõ người đó không có giấy phép lái xe hoặc đang trong tình trạng có sử dụng rượu, bia mà trong máu hoặc hơi thở có nồng độ cồn vượt quá mức quy định, có sử dụng chất ma túy, chất kích thích mạnh khác hoặc không đủ các điều kiện khác theo quy định của pháp luật điều khiển phương tiện tham gia giao thông đường bộ gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 10",nguoi nao giao cho nguoi ma biet ro nguoi do khong co giay phep lai xe hoac dang trong tinh trang co su dung ruou bia ma trong mau hoac hoi tho co nong do con vuot qua muc quy dinh co su dung chat ma tuy chat kich thich manh khac hoac khong du cac dieu kien khac theo quy dinh cua phap luat dieu khien phuong tien tham gia giao thong duong bo gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day thi bi phat tien tu 10
subjreq_crime_265_subject_nguoi_nao_to_chuc_trai_phep_viec_dua_xe_o_to_xe_may_hoac_cac_loai_xe_khac_co_gan_dong_co_thi_bi_phat_t,crime_265,article_265,265,subject,"Người nào tổ chức trái phép việc đua xe ô tô, xe máy hoặc các loại xe khác có gắn động cơ, thì bị phạt tiền từ 30",nguoi nao to chuc trai phep viec dua xe o to xe may hoac cac loai xe khac co gan dong co thi bi phat tien tu 30
subjreq_crime_266_subject_nguoi_nao_dua_trai_phep_xe_o_to_xe_may_hoac_cac_loai_xe_khac_co_gan_dong_co_gay_thiet_hai_cho_nguoi_kh,crime_266,article_266,266,subject,"Người nào đua trái phép xe ô tô, xe máy hoặc các loại xe khác có gắn động cơ gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây hoặc đã bị xử phạt vi phạm hành chính về hành vi quy định tại Điều này hoặc Điều 265 của Bộ luật này hoặc đã bị kết án về một trong các tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 10",nguoi nao dua trai phep xe o to xe may hoac cac loai xe khac co gan dong co gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day hoac da bi xu phat vi pham hanh chinh ve hanh vi quy dinh tai dieu nay hoac dieu 265 cua bo luat nay hoac da bi ket an ve mot trong cac toi nay chua duoc xoa an tich ma con vi pham thi bi phat tien tu 10
subjreq_crime_267_subject_nguoi_nao_chi_huy_dieu_khien_phuong_tien_giao_thong_duong_sat_ma_vi_pham_quy_dinh_ve_an_toan_giao_thon,crime_267,article_267,267,subject,"Người nào chỉ huy, điều khiển phương tiện giao thông đường sắt mà vi phạm quy định về an toàn giao thông đường sắt gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 50",nguoi nao chi huy dieu khien phuong tien giao thong duong sat ma vi pham quy dinh ve an toan giao thong duong sat gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day thi bi phat tien tu 50
subjreq_crime_268_subject_nguoi_nao_dat_chuong_ngai_vat_tren_duong_sat,crime_268,article_268,268,subject,Người nào đặt chướng ngại vật trên đường sắt,nguoi nao dat chuong ngai vat tren duong sat
subjreq_crime_269_subject_nguoi_nao_chiu_trach_nhiem_truc_tiep_ve_viec_dieu_dong_hoac_ve_tinh_trang_ky_thuat_ma_cho_phep_dua_vao,crime_269,article_269,269,subject,"Người nào chịu trách nhiệm trực tiếp về việc điều động hoặc về tình trạng kỹ thuật mà cho phép đưa vào sử dụng phương tiện, thiết bị giao thông đường sắt rõ ràng không bảo đảm tiêu chuẩn an toàn kỹ thuật, không có giấy chứng nhận đăng ký, đăng kiểm gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây hoặc đã bị xử lý kỷ luật hoặc xử phạt vi phạm hành chính về hành vi này mà còn vi phạm, thì bị phạt tiền từ 20",nguoi nao chiu trach nhiem truc tiep ve viec dieu dong hoac ve tinh trang ky thuat ma cho phep dua vao su dung phuong tien thiet bi giao thong duong sat ro rang khong bao dam tieu chuan an toan ky thuat khong co giay chung nhan dang ky dang kiem gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day hoac da bi xu ly ky luat hoac xu phat vi pham hanh chinh ve hanh vi nay ma con vi pham thi bi phat tien tu 20
subjreq_crime_270_subject_nguoi_nao_dieu_dong_nguoi_khong_co_giay_phep_lai_tau_hoac_nguoi_dang_trong_tinh_trang_co_su_dung_ruou_,crime_270,article_270,270,subject,"Người nào điều động người không có giấy phép lái tàu hoặc người đang trong tình trạng có sử dụng rượu, bia mà trong máu hoặc hơi thở có nồng độ cồn vượt quá mức quy định, có sử dụng chất ma túy, chất kích thích mạnh khác hoặc không đủ các điều kiện khác theo quy định của pháp luật điều khiển phương tiện giao thông đường sắt gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây hoặc đã bị xử lý kỷ luật hoặc xử phạt vi phạm hành chính về hành vi này mà còn vi phạm, thì bị phạt tiền từ 30",nguoi nao dieu dong nguoi khong co giay phep lai tau hoac nguoi dang trong tinh trang co su dung ruou bia ma trong mau hoac hoi tho co nong do con vuot qua muc quy dinh co su dung chat ma tuy chat kich thich manh khac hoac khong du cac dieu kien khac theo quy dinh cua phap luat dieu khien phuong tien giao thong duong sat gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day hoac da bi xu ly ky luat hoac xu phat vi pham hanh chinh ve hanh vi nay ma con vi pham thi bi phat tien tu 30
subjreq_crime_271_subject_nguoi_nao_giao_cho_nguoi_khong_co_giay_phep_lai_tau_hoac_nguoi_dang_trong_tinh_trang_co_su_dung_ruou_b,crime_271,article_271,271,subject,"Người nào giao cho người không có giấy phép lái tàu hoặc người đang trong tình trạng có sử dụng rượu, bia mà trong máu hoặc hơi thở có nồng độ cồn vượt quá mức quy định, có sử dụng chất ma túy, chất kích thích mạnh khác hoặc không đủ các điều kiện khác theo quy định của pháp luật điều khiển phương tiện giao thông đường sắt gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây hoặc đã bị xử lý kỷ luật hoặc xử phạt vi phạm hành chính về hành vi này mà còn vi phạm, thì bị phạt tiền từ 30",nguoi nao giao cho nguoi khong co giay phep lai tau hoac nguoi dang trong tinh trang co su dung ruou bia ma trong mau hoac hoi tho co nong do con vuot qua muc quy dinh co su dung chat ma tuy chat kich thich manh khac hoac khong du cac dieu kien khac theo quy dinh cua phap luat dieu khien phuong tien giao thong duong sat gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day hoac da bi xu ly ky luat hoac xu phat vi pham hanh chinh ve hanh vi nay ma con vi pham thi bi phat tien tu 30
subjreq_crime_272_subject_nguoi_nao_dieu_khien_phuong_tien_giao_thong_duong_thuy_ma_vi_pham_quy_dinh_ve_an_toan_giao_thong_duong,crime_272,article_272,272,subject,"Người nào điều khiển phương tiện giao thông đường thủy mà vi phạm quy định về an toàn giao thông đường thủy gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 30",nguoi nao dieu khien phuong tien giao thong duong thuy ma vi pham quy dinh ve an toan giao thong duong thuy gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day thi bi phat tien tu 30
subjreq_crime_273_subject_nguoi_nao_khoan_dao_trai_phep_lam_hu_hai_ket_cau_cua_cong_trinh_giao_thong_duong_thuy,crime_273,article_273,273,subject,"Người nào khoan, đào trái phép làm hư hại kết cấu của công trình giao thông đường thủy",nguoi nao khoan dao trai phep lam hu hai ket cau cua cong trinh giao thong duong thuy
subjreq_crime_274_subject_nguoi_nao_chiu_trach_nhiem_truc_tiep_ve_viec_dieu_dong_hoac_ve_tinh_trang_ky_thuat_ma_cho_phep_dua_vao,crime_274,article_274,274,subject,"Người nào chịu trách nhiệm trực tiếp về việc điều động hoặc về tình trạng kỹ thuật mà cho phép đưa vào sử dụng phương tiện giao thông đường thủy rõ ràng không bảo đảm tiêu chuẩn an toàn kỹ thuật gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây hoặc đã bị xử lý kỷ luật, xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 30",nguoi nao chiu trach nhiem truc tiep ve viec dieu dong hoac ve tinh trang ky thuat ma cho phep dua vao su dung phuong tien giao thong duong thuy ro rang khong bao dam tieu chuan an toan ky thuat gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day hoac da bi xu ly ky luat xu phat vi pham hanh chinh ve hanh vi nay hoac da bi ket an ve toi nay chua duoc xoa an tich ma con vi pham thi bi phat tien tu 30
subjreq_crime_275_subject_nguoi_nao_dieu_dong_nguoi_khong_co_bang_giay_chung_nhan_kha_nang_chuyen_mon_chung_chi_chuyen_mon_theo_,crime_275,article_275,275,subject,"Người nào điều động người không có bằng, giấy chứng nhận khả năng chuyên môn, chứng chỉ chuyên môn theo quy định hoặc người đang trong tình trạng có sử dụng rượu, bia mà trong máu hoặc hơi thở có nồng độ cồn vượt quá mức quy định, có sử dụng chất ma túy, chất kích thích mạnh khác hoặc không đủ các điều kiện khác theo quy định của pháp luật điều khiển phương tiện giao thông đường thủy gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây hoặc đã bị xử lý kỷ luật, xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 30",nguoi nao dieu dong nguoi khong co bang giay chung nhan kha nang chuyen mon chung chi chuyen mon theo quy dinh hoac nguoi dang trong tinh trang co su dung ruou bia ma trong mau hoac hoi tho co nong do con vuot qua muc quy dinh co su dung chat ma tuy chat kich thich manh khac hoac khong du cac dieu kien khac theo quy dinh cua phap luat dieu khien phuong tien giao thong duong thuy gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day hoac da bi xu ly ky luat xu phat vi pham hanh chinh ve hanh vi nay hoac da bi ket an ve toi nay chua duoc xoa an tich ma con vi pham thi bi phat tien tu 30
subjreq_crime_276_subject_nguoi_nao_giao_cho_nguoi_khong_co_bang_giay_chung_nhan_kha_nang_chuyen_mon_chung_chi_chuyen_mon_theo_q,crime_276,article_276,276,subject,"Người nào giao cho người không có bằng, giấy chứng nhận khả năng chuyên môn, chứng chỉ chuyên môn theo quy định hoặc người đang trong tình trạng có sử dụng rượu, bia mà trong máu hoặc hơi thở có nồng độ cồn vượt quá mức quy định, có sử dụng chất ma túy, chất kích thích mạnh khác hoặc không đủ các điều kiện khác theo quy định của pháp luật điều khiển phương tiện giao thông đường thủy gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây hoặc đã bị xử lý kỷ luật, xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 30",nguoi nao giao cho nguoi khong co bang giay chung nhan kha nang chuyen mon chung chi chuyen mon theo quy dinh hoac nguoi dang trong tinh trang co su dung ruou bia ma trong mau hoac hoi tho co nong do con vuot qua muc quy dinh co su dung chat ma tuy chat kich thich manh khac hoac khong du cac dieu kien khac theo quy dinh cua phap luat dieu khien phuong tien giao thong duong thuy gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day hoac da bi xu ly ky luat xu phat vi pham hanh chinh ve hanh vi nay hoac da bi ket an ve toi nay chua duoc xoa an tich ma con vi pham thi bi phat tien tu 30
subjreq_crime_277_subject_nguoi_nao_chi_huy_dieu_khien_tau_bay_ma_vi_pham_quy_dinh_ve_an_toan_giao_thong_duong_khong_co_kha_nang,crime_277,article_277,277,subject,"Người nào chỉ huy, điều khiển tàu bay mà vi phạm quy định về an toàn giao thông đường không, có khả năng thực tế dẫn đến hậu quả gây thiệt hại cho tính mạng, sức khỏe hoặc tài sản của người khác nếu không được ngăn chặn kịp thời, thì bị phạt tiền từ 30",nguoi nao chi huy dieu khien tau bay ma vi pham quy dinh ve an toan giao thong duong khong co kha nang thuc te dan den hau qua gay thiet hai cho tinh mang suc khoe hoac tai san cua nguoi khac neu khong duoc ngan chan kip thoi thi bi phat tien tu 30
subjreq_crime_278_subject_nguoi_nao_dat_chuong_ngai_vat,crime_278,article_278,278,subject,Người nào đặt chướng ngại vật,nguoi nao dat chuong ngai vat
subjreq_crime_279_subject_nguoi_nao_chiu_trach_nhiem_truc_tiep_ve_viec_dieu_dong_hoac_ve_tinh_trang_ky_thuat_ma_cho_phep_dua_vao,crime_279,article_279,279,subject,"Người nào chịu trách nhiệm trực tiếp về việc điều động hoặc về tình trạng kỹ thuật mà cho phép đưa vào sử dụng tàu bay, thiết bị bảo đảm hoạt động bay rõ ràng không bảo đảm tiêu chuẩn an toàn kỹ thuật, thì bị phạt tù từ 01 năm đến 05 năm",nguoi nao chiu trach nhiem truc tiep ve viec dieu dong hoac ve tinh trang ky thuat ma cho phep dua vao su dung tau bay thiet bi bao dam hoat dong bay ro rang khong bao dam tieu chuan an toan ky thuat thi bi phat tu tu 01 nam den 05 nam
subjreq_crime_280_subject_nguoi_nao_dieu_dong_hoac_giao_cho_nguoi_khong_co_giay_phep_nguoi_lai_tau_bay_hoac_khong_du_cac_dieu_ki,crime_280,article_280,280,subject,"Người nào điều động hoặc giao cho người không có giấy phép người lái tàu bay hoặc không đủ các điều kiện khác theo quy định của pháp luật điều khiển tàu bay, thì bị phạt tù từ 01 năm đến 05 năm",nguoi nao dieu dong hoac giao cho nguoi khong co giay phep nguoi lai tau bay hoac khong du cac dieu kien khac theo quy dinh cua phap luat dieu khien tau bay thi bi phat tu tu 01 nam den 05 nam
