id,article_id,article_code,name,crime_group,chapter_id,status,normalized_name
crime_313,article_313,313,"Tội vi phạm quy định về phòng cháy, chữa cháy","CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi vi pham quy dinh ve phong chay chua chay
crime_314,article_314,314,Tội vi phạm quy định về an toàn vận hành công trình điện lực,"CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi vi pham quy dinh ve an toan van hanh cong trinh dien luc
crime_315,article_315,315,"Tội vi phạm quy định về khám bệnh, chữa bệnh, sản xuất, pha chế, cấp phát, bán thuốc hoặc dịch vụ y tế khác","CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi vi pham quy dinh ve kham benh chua benh san xuat pha che cap phat ban thuoc hoac dich vu y te khac
crime_316,article_316,316,Tội phá thai trái phép,"CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi pha thai trai phep
crime_318,article_318,318,Tội gây rối trật tự công cộng,"CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi gay roi trat tu cong cong
crime_319,article_319,319,"Tội xâm phạm thi thể, mồ mả, hài cốt","CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi xam pham thi the mo ma hai cot
crime_320,article_320,320,"Tội hành nghề mê tín, dị đoan","CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi hanh nghe me tin di doan
crime_321,article_321,321,Tội đánh bạc,"CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi danh bac
crime_322,article_322,322,Tội tổ chức đánh bạc hoặc gá bạc,"CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi to chuc danh bac hoac ga bac
crime_323,article_323,323,Tội chứa chấp hoặc tiêu thụ tài sản do người khác phạm tội mà có,"CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi chua chap hoac tieu thu tai san do nguoi khac pham toi ma co
crime_324,article_324,324,Tội rửa tiền,"CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi rua tien
crime_325,article_325,325,"Tội dụ dỗ, ép buộc hoặc chứa chấp người dưới 18 tuổi phạm pháp","CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi du do ep buoc hoac chua chap nguoi duoi 18 tuoi pham phap
crime_326,article_326,326,Tội truyền bá văn hóa phẩm đồi trụy,"CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi truyen ba van hoa pham doi truy
crime_327,article_327,327,Tội chứa mại dâm,"CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi chua mai dam
crime_328,article_328,328,Tội môi giới mại dâm,"CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi moi gioi mai dam
crime_329,article_329,329,Tội mua dâm người dưới 18 tuổi,"CÁC TỘI XÂM PHẠM AN TOÀN CÔNG CỘNG, TRẬT TỰ CÔNG CỘNG",chapter_hai_xxi,active,toi mua dam nguoi duoi 18 tuoi
crime_330,article_330,330,Tội chống người thi hành công vụ,CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi chong nguoi thi hanh cong vu
crime_331,article_331,331,"Tội lợi dụng các quyền tự do dân chủ xâm phạm lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân",CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi loi dung cac quyen tu do dan chu xam pham loi ich cua nha nuoc quyen loi ich hop phap cua to chuc ca nhan
crime_332,article_332,332,Tội trốn tránh nghĩa vụ quân sự,CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi tron tranh nghia vu quan su
crime_333,article_333,333,Tội không chấp hành lệnh gọi quân nhân dự bị nhập ngũ,CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi khong chap hanh lenh goi quan nhan du bi nhap ngu
crime_334,article_334,334,Tội làm trái quy định về việc thực hiện nghĩa vụ quân sự,CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi lam trai quy dinh ve viec thuc hien nghia vu quan su
crime_335,article_335,335,Tội cản trở việc thực hiện nghĩa vụ quân sự,CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi can tro viec thuc hien nghia vu quan su
crime_336,article_336,336,Tội đăng ký hộ tịch trái pháp luật,CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi dang ky ho tich trai phap luat
crime_337,article_337,337,"Tội cố ý làm lộ bí mật nhà nước; tội chiếm đoạt, mua bán hoặc tiêu hủy vật hoặc tài liệu bí mật nhà nước",CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi co y lam lo bi mat nha nuoc toi chiem doat mua ban hoac tieu huy vat hoac tai lieu bi mat nha nuoc
crime_338,article_338,338,"Tội vô ý làm lộ bí mật nhà nước; tội làm mất vật, tài liệu bí mật nhà nước",CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi vo y lam lo bi mat nha nuoc toi lam mat vat tai lieu bi mat nha nuoc
crime_339,article_339,339,"Tội giả mạo chức vụ, cấp bậc, vị trí công tác",CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi gia mao chuc vu cap bac vi tri cong tac
crime_340,article_340,340,"Tội sửa chữa và sử dụng giấy chứng nhận, các tài liệu của cơ quan, tổ chức",CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi sua chua va su dung giay chung nhan cac tai lieu cua co quan to chuc
crime_341,article_341,341,"Tội làm giả con dấu, tài liệu của cơ quan, tổ chức; tội sử dụng con dấu hoặc tài liệu giả của cơ quan, tổ chức",CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi lam gia con dau tai lieu cua co quan to chuc toi su dung con dau hoac tai lieu gia cua co quan to chuc
crime_342,article_342,342,"Tội chiếm đoạt, mua bán, tiêu hủy con dấu, tài liệu của cơ quan, tổ chức",CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi chiem doat mua ban tieu huy con dau tai lieu cua co quan to chuc
crime_343,article_343,343,Tội vi phạm các quy định về quản lý nhà ở,CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi vi pham cac quy dinh ve quan ly nha o
crime_344,article_344,344,Tội vi phạm quy định về hoạt động xuất bản,CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi vi pham quy dinh ve hoat dong xuat ban
crime_345,article_345,345,"Tội vi phạm các quy định về bảo vệ và sử dụng di tích lịch sử - văn hóa, danh lam, thắng cảnh gây hậu quả nghiêm trọng",CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi vi pham cac quy dinh ve bao ve va su dung di tich lich su van hoa danh lam thang canh gay hau qua nghiem trong
crime_346,article_346,346,Tội vi phạm quy chế về khu vực biên giới,CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi vi pham quy che ve khu vuc bien gioi
crime_347,article_347,347,"Tội vi phạm quy định về xuất cảnh, nhập cảnh; tội ở lại Việt Nam trái phép",CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi vi pham quy dinh ve xuat canh nhap canh toi o lai viet nam trai phep
crime_348,article_348,348,"Tội tổ chức, môi giới cho người khác xuất cảnh, nhập cảnh hoặc ở lại Việt Nam trái phép",CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi to chuc moi gioi cho nguoi khac xuat canh nhap canh hoac o lai viet nam trai phep
crime_349,article_349,349,"Tội tổ chức, môi giới cho người khác trốn đi nước ngoài hoặc ở lại nước ngoài trái phép",CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi to chuc moi gioi cho nguoi khac tron di nuoc ngoai hoac o lai nuoc ngoai trai phep
crime_350,article_350,350,Tội cưỡng ép người khác trốn đi nước ngoài hoặc ở lại nước ngoài trái phép,CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi cuong ep nguoi khac tron di nuoc ngoai hoac o lai nuoc ngoai trai phep
crime_351,article_351,351,"Tội xúc phạm Quốc kỳ, Quốc huy, Quốc ca",CÁC TỘI XÂM PHẠM TRẬT TỰ QUẢN LÝ HÀNH CHÍNH,chapter_hai_xxii,active,toi xuc pham quoc ky quoc huy quoc ca
crime_352,article_352,352,Khái niệm tội phạm về chức vụ,CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,khai niem toi pham ve chuc vu
crime_353,article_353,353,Tội tham ô tài sản,CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi tham o tai san
crime_354,article_354,354,Tội nhận hối lộ,CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi nhan hoi lo
crime_355,article_355,355,"Tội lạm dụng chức vụ, quyền hạn chiếm đoạt tài sản",CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi lam dung chuc vu quyen han chiem doat tai san
crime_356,article_356,356,"Tội lợi dụng chức vụ, quyền hạn trong khi thi hành công vụ",CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi loi dung chuc vu quyen han trong khi thi hanh cong vu
crime_357,article_357,357,Tội lạm quyền trong khi thi hành công vụ,CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi lam quyen trong khi thi hanh cong vu
crime_358,article_358,358,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi loi dung chuc vu quyen han gay anh huong doi voi nguoi khac de truc loi
crime_359,article_359,359,Tội giả mạo trong công tác,CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi gia mao trong cong tac
crime_360,article_360,360,Tội thiếu trách nhiệm gây hậu quả nghiêm trọng,CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi thieu trach nhiem gay hau qua nghiem trong
crime_361,article_361,361,"Tội cố ý làm lộ bí mật công tác; tội chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác",CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi co y lam lo bi mat cong tac toi chiem doat mua ban hoac tieu huy tai lieu bi mat cong tac
crime_362,article_362,362,Tội vô ý làm lộ bí mật công tác; tội làm mất tài liệu bí mật công tác,CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi vo y lam lo bi mat cong tac toi lam mat tai lieu bi mat cong tac
crime_363,article_363,363,Tội đào nhiệm,CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi dao nhiem
crime_364,article_364,364,Tội đưa hối lộ,CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi dua hoi lo
crime_365,article_365,365,Tội môi giới hối lộ,CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi moi gioi hoi lo
crime_366,article_366,366,Tội lợi dụng ảnh hưởng đối với người có chức vụ quyền hạn để trục lợi,CÁC TỘI PHẠM VỀ CHỨC VỤ,chapter_hai_xxiii,active,toi loi dung anh huong doi voi nguoi co chuc vu quyen han de truc loi
crime_367,article_367,367,Khái niệm tội xâm phạm hoạt động tư pháp,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,khai niem toi xam pham hoat dong tu phap
crime_368,article_368,368,Tội truy cứu trách nhiệm hình sự người không có tội,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi truy cuu trach nhiem hinh su nguoi khong co toi
crime_369,article_369,369,Tội không truy cứu trách nhiệm hình sự người có tội,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi khong truy cuu trach nhiem hinh su nguoi co toi
crime_370,article_370,370,Tội ra bản án trái pháp luật,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi ra ban an trai phap luat
crime_371,article_371,371,Tội ra quyết định trái pháp luật,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi ra quyet dinh trai phap luat
crime_372,article_372,372,Tội ép buộc người có thẩm quyền trong hoạt động tư pháp làm trái pháp luật,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi ep buoc nguoi co tham quyen trong hoat dong tu phap lam trai phap luat
crime_373,article_373,373,Tội dùng nhục hình,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi dung nhuc hinh
crime_374,article_374,374,Tội bức cung,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi buc cung
crime_375,article_375,375,"Tội làm sai lệch hồ sơ vụ án, vụ việc",CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi lam sai lech ho so vu an vu viec
crime_376,article_376,376,"Tội thiếu trách nhiệm để người bị bắt, người bị tạm giữ, tạm giam, người đang chấp hành án phạt tù trốn",CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi thieu trach nhiem de nguoi bi bat nguoi bi tam giu tam giam nguoi dang chap hanh an phat tu tron
crime_377,article_377,377,"Tội lợi dụng chức vụ, quyền hạn bắt, giữ, giam người trái pháp luật",CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi loi dung chuc vu quyen han bat giu giam nguoi trai phap luat
crime_378,article_378,378,"Tội tha trái pháp luật người bị bắt, người đang bị tạm giữ, tạm giam, người đang chấp hành án phạt tù",CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi tha trai phap luat nguoi bi bat nguoi dang bi tam giu tam giam nguoi dang chap hanh an phat tu
crime_379,article_379,379,Tội không thi hành án,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi khong thi hanh an
crime_380,article_380,380,Tội không chấp hành án,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi khong chap hanh an
crime_381,article_381,381,Tội cản trở việc thi hành án,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi can tro viec thi hanh an
crime_382,article_382,382,Tội cung cấp tài liệu sai sự thật hoặc khai báo gian dối,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi cung cap tai lieu sai su that hoac khai bao gian doi
crime_383,article_383,383,"Tội từ chối khai báo, từ chối kết luận giám định, định giá tài sản hoặc từ chối cung cấp tài liệu",CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi tu choi khai bao tu choi ket luan giam dinh dinh gia tai san hoac tu choi cung cap tai lieu
crime_384,article_384,384,"Tội mua chuộc hoặc cưỡng ép người khác trong việc khai báo, cung cấp tài liệu",CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi mua chuoc hoac cuong ep nguoi khac trong viec khai bao cung cap tai lieu
crime_385,article_385,385,"Tội vi phạm việc niêm phong, kê biên tài sản, phong tỏa tài khoản",CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi vi pham viec niem phong ke bien tai san phong toa tai khoan
crime_386,article_386,386,"Tội trốn khỏi nơi giam, giữ hoặc trốn khi đang bị áp giải, đang bị xét xử",CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi tron khoi noi giam giu hoac tron khi dang bi ap giai dang bi xet xu
crime_387,article_387,387,"Tội đánh tháo người bị bắt, bị tạm giữ, tạm giam, người đang bị áp giải, xét xử, chấp hành án phạt tù",CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi danh thao nguoi bi bat bi tam giu tam giam nguoi dang bi ap giai xet xu chap hanh an phat tu
crime_388,article_388,388,Tội vi phạm quy định về giam giữ,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi vi pham quy dinh ve giam giu
crime_389,article_389,389,Tội che giấu tội phạm,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi che giau toi pham
crime_390,article_390,390,Tội không tố giác tội phạm,CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi khong to giac toi pham
crime_391,article_391,391,"Tội gây rối trật tự phiên tòa, phiên họp",CÁC TỘI XÂM PHẠM HOẠT ĐỘNG TƯ PHÁP,chapter_hai_xxiv,active,toi gay roi trat tu phien toa phien hop
crime_392,article_392,392,"Những người phải chịu trách nhiệm hình sự về các tội xâm phạm nghĩa vụ, trách nhiệm của quân nhân","CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,nhung nguoi phai chiu trach nhiem hinh su ve cac toi xam pham nghia vu trach nhiem cua quan nhan
crime_393,article_393,393,Tội ra mệnh lệnh trái pháp luật,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi ra menh lenh trai phap luat
crime_394,article_394,394,Tội chống mệnh lệnh,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi chong menh lenh
crime_395,article_395,395,Tội chấp hành không nghiêm chỉnh mệnh lệnh,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi chap hanh khong nghiem chinh menh lenh
crime_396,article_396,396,Tội cản trở đồng đội thực hiện nhiệm vụ,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi can tro dong doi thuc hien nhiem vu
crime_397,article_397,397,Tội làm nhục đồng đội,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi lam nhuc dong doi
crime_398,article_398,398,Tội hành hung đồng đội,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi hanh hung dong doi
crime_399,article_399,399,Tội đầu hàng địch,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi dau hang dich
crime_400,article_400,400,Tội khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi khai bao hoac tu nguyen lam viec cho dich khi bi bat lam tu binh
crime_401,article_401,401,Tội bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi bo vi tri chien dau hoac khong lam nhiem vu trong chien dau
crime_402,article_402,402,Tội đào ngũ,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi dao ngu
crime_403,article_403,403,Tội trốn tránh nhiệm vụ,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi tron tranh nhiem vu
crime_404,article_404,404,Tội cố ý làm lộ bí mật công tác quân sự,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi co y lam lo bi mat cong tac quan su
crime_405,article_405,405,"Tội chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác quân sự","CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi chiem doat mua ban hoac tieu huy tai lieu bi mat cong tac quan su
crime_406,article_406,406,Tội vô ý làm lộ bí mật công tác quân sự,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi vo y lam lo bi mat cong tac quan su
crime_407,article_407,407,Tội làm mất tài liệu bí mật công tác quân sự,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi lam mat tai lieu bi mat cong tac quan su
crime_408,article_408,408,Tội báo cáo sai,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi bao cao sai
crime_409,article_409,409,"Tội vi phạm quy định về trực ban, trực chiến, trực chỉ huy","CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi vi pham quy dinh ve truc ban truc chien truc chi huy
crime_410,article_410,410,Tội vi phạm quy định về bảo vệ,"CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",chapter_hai_xxv,active,toi vi pham quy dinh ve bao ve
